店舗区分,店舗名,所在地,地図URL,業種,主な取扱品
一般店,森のシェーブル館,水戸市全隈町1454,https://goo.gl/maps/kwe9pUxPYYy9a19s5,飲食,乳製品（チーズ・レアチーズタルト・ソフトクリーム）
一般店,元吉田サイクル,水戸市米沢町189-4,https://goo.gl/maps/sgj9Bga5rDE65UzA8,小売,バイク・自転車販売・修理
一般店,AOKI　水戸けやき台店,水戸市けやき台3-61,https://goo.gl/maps/oyVAeRjL5RKnZPwE7,小売,メンズ・レディスのビジネス・フォーマル・カジュアルウエア
一般店,AOKI　水戸本店,水戸市千波町2175-1,https://goo.gl/maps/9uJoGG8xVyur74Fw7,小売,メンズ・レディスのビジネス・フォーマル・カジュアルウエア
一般店,COFFEE STORY(コーヒーストーリー),水戸市河和田1-1578-1,https://goo.gl/maps/3Y3dc3758BDsHQSx6,飲食,コーヒー
一般店,あられの巴堂,水戸市赤塚1-1997-24,https://goo.gl/maps/dwNK6KDQcGkJdew89,小売,かきもち揚げ・七味揚げたて・ごぼうせん・ボトルせん　など
一般店,東部ガス　プラザ酒門店,水戸市酒門町4240-2,https://goo.gl/maps/SpHXTHwQwnoDjDmR9,サービス,ガス給湯器・ガスコンロ・レンジフード
一般店,(有)永井書店,水戸市柳町2-8-16,https://goo.gl/maps/CrZ8rQXUqXEpBi266,小売,雑誌・書籍・教科書・文具・事務用品
一般店,(株)谷津正商店,水戸市内原町800-1,https://goo.gl/maps/bwGyR2ENd1i2daEHA,小売,米・酒類
一般店,(株)カワチ薬品　吉沢町店,水戸市吉沢町263,https://goo.gl/maps/KS6rkMEDJ9B3Hx959,小売,医薬品・化粧品・雑貨・食品　等
一般店,大丸自動車整備工業所,水戸市東前町1470-4,https://goo.gl/maps/xB9N5FUTQ1MZMSoD9,サービス,自動車整備
一般店,元祖あんこう鍋　山翠,水戸市泉町2-2-40,https://goo.gl/maps/E779Ufqngf7Xns9v8,飲食,お食事・各種ご宴会・慶弔料理・お届け料理・産地直送
一般店,DEFI　見川店,水戸市見川町2131－87,https://goo.gl/maps/UoyCf3jo5LdRDVsu7,小売,生花・観葉植物・苗物・花鉢
一般店,はんこや横山,水戸市南町2-6-6,https://goo.gl/maps/fdtb6wcGY7vWd9RS9,小売,実印・銀行印・ゴム印・名刺・はがき印刷・木札
一般店,茨城海技学院,水戸市川又町1447,https://goo.gl/maps/aQJ2A1vFggsaseJ18,サービス,ボート免許講習
一般店,(株)さわやか交通,水戸市金町1-3-35,https://goo.gl/maps/zRJgJWCrxYq2N5ve8,サービス,一般タクシー・観光タクシー
一般店,わたひき　ふとん屋,水戸市朝日町2893,https://goo.gl/maps/vDKnFekTTavaSLJs9,小売,寝具全般・わたふとん・羽毛ふとん・作り直し
一般店,あさ川　平須店,水戸市平須町1820-115,https://goo.gl/maps/rRXDLdhPnHZhp7KR9,小売,和洋菓子
一般店,丸井支店,水戸市本町3-3-5,https://goo.gl/maps/SDxLAYHdULCoCA2o7,小売,青果・食料品
一般店,パソコン教室パソコンくらぶ彩(いろどり),水戸市見川2-3079-5,https://goo.gl/maps/fzDrZvGXiFuZDgH69,サービス,パソコン教室レッスン
一般店,ワインショップ・ワインデマミ,水戸市見川2-49-2,https://goo.gl/maps/XfTebAbHV55EhTKa6,小売,ワイン・ウイスキー・日本酒
一般店,壽司・割烹　すしとし,水戸市柵町2-8-8,https://goo.gl/maps/6NoXApHui52LoNAu8,飲食,すし・料理一般
一般店,ツルハドラッグ　上水戸店,水戸市上水戸2-8-59,https://goo.gl/maps/ceUJnjDThfoLXugv8,小売,医薬品・化粧品・雑貨・食品など
一般店,ツルハドラッグ　水戸堀町店,水戸市堀町957-1,https://goo.gl/maps/FDzyejHt66aPF6EK7,小売,医薬品・化粧品・日用雑貨・食品　等
一般店,ツルハドラッグ　水戸見川店,水戸市見川2-3070-1,https://goo.gl/maps/uxnQbYjtyTwn9UJy7,小売,医薬品・化粧品・生活雑貨　等
一般店,ツルハドラッグ　水戸千波西店,水戸市千波町2313,https://goo.gl/maps/BLZcGdhtNNTJSVb39,小売,医薬品・化粧品・日用雑貨・食品　等
一般店,ツルハドラッグ　水戸元吉田南店,水戸市元吉田町一里塚西1283-1,https://goo.gl/maps/QoXPyoSaQXpvXDJi7,小売,医薬品・化粧品・日用雑貨・食品
一般店,ツルハドラッグ　水戸元吉田店,水戸市元吉田町字東組378-1,https://goo.gl/maps/8htfWQvbcjfu77qQ7,小売,医薬品・化粧品・日用雑貨・食品
一般店,ツルハドラッグ　水戸三の丸店,水戸市三の丸3-12-21,https://goo.gl/maps/6rVDmfJ5uHWiM6ij7,小売,医薬品・化粧品・日用雑貨・食品
一般店,ツルハドラッグ　水戸千波店,水戸市千波町1742-1,https://goo.gl/maps/qitDapWdRwtkdeZYA,小売,医薬品・化粧品・日用雑貨・食品
一般店,ナムチェバザール水戸店,水戸市末広町2-2-7,https://goo.gl/maps/osWqmPud5PuZTeLr8,小売,アウトドア用品・スポーツ用品
一般店,ジュエリーネモト本店,水戸市笠原町300-1,https://goo.gl/maps/uACiGiLTVrNBC2h7A,小売,宝飾品全般
一般店,わさびの花,水戸市宮町1-7 ホテルテラスザガーデン　１Ｆ,https://goo.gl/maps/e3aetLUX7yY57Pr79,飲食,料理・飲物
一般店,しまだ本店,水戸市城南1-4-12,https://goo.gl/maps/4BiwkWU6i13ntPRK9,飲食,料理・飲物
一般店,祐月本店,水戸市末広町2-2-10,https://goo.gl/maps/ArfUwZpEnWVBXPoY6,小売,節句人形（羽子板・破魔弓・ひな人形・五月人形）
一般店,(株)新興自動車整備工場,水戸市本町3-21-9,https://goo.gl/maps/RJGEEKPgxmDgmxZ56,サービス,自動車販売・整備・点検・キズ・ヘコミ修理・保険販売
一般店,mahana(マハナ),水戸市平須町1820-264,https://goo.gl/maps/xs1pk46io5H23KhL9,サービス,美容業
一般店,ゴルフ５　水戸千波店,水戸市千波町2073-1,https://goo.gl/maps/Zt34JNJU5dE2F9CU7,小売,ゴルフ用品
一般店,美龍堂,水戸市東原3-6-44,https://goo.gl/maps/rAzauHucMMbe3WcH6,サービス,リラクゼーション
一般店,セイエーデンキ　新原店,水戸市新原1-19-12,https://goo.gl/maps/inSVDCt4GjbdHMmi9,小売,一般家電品
一般店,業務スーパー　けやき台店,水戸市けやき台3-53,https://goo.gl/maps/HV72JCSnwh8y4Y2L8,小売,食品
一般店,(有)シュール洋菓子店,水戸市末広町2-2-1,https://goo.gl/maps/EjN8VkRQDCMAacbWA,小売,焼き菓子・生ケーキ
一般店,業務スーパー見川店,水戸市見川5-1204-2,https://goo.gl/maps/KNa5g17SQwBJvuKU9,小売,食品
一般店,水戸ヤクルト販売(株)　水戸東センター,水戸市本町3-19-11,https://goo.gl/maps/bQJGNFwddjRHFjJf7,小売,ヤクルト商品
一般店,水戸ヤクルト販売(株)　あじさい通りセンター,水戸市末広町1-3-2,https://goo.gl/maps/vbjnMXL5fUfk6xZd7,小売,ヤクルト商品
一般店,水戸ヤクルト販売(株)　千波センター,水戸市千波町2836-5,https://goo.gl/maps/a4UqHHvjveBPmc237,小売,ヤクルト商品
一般店,水戸ヤクルト販売(株)　元吉田センター,水戸市元吉田町1561-1,https://goo.gl/maps/FAgn4Vmp3ctPCqXL9,小売,ヤクルト商品
一般店,水戸ヤクルト販売(株)水戸西センター,水戸市見和3-599-15,https://goo.gl/maps/YSb12eQhP1z6fCDt5,小売,ヤクルト商品
一般店,水戸ヤクルト販売(株)わたりセンター,水戸市堀町883-21,https://goo.gl/maps/tKNaUiTQUsvVdaQe7,小売,ヤクルト商品
一般店,焼き肉和牛食堂　見和店,水戸市見和1-309-4,https://goo.gl/maps/CuEtCNxWifw1WJgP7,飲食,おいしいお肉とサラダバーのお店！食べ放題もおすすめ！
一般店,魚旬がんこ家　笠原店,水戸市笠原町1189,https://goo.gl/maps/8euMbrAPX5GjYyo46,飲食,新鮮な旬の活魚や活イカが楽しめるお店
一般店,焼き肉和牛食堂　笠原店,水戸市小吹町2701,https://goo.gl/maps/8ugij81GzzDJxphE6,飲食,茨城が誇るブランド牛「常陸牛」をリーズナブルに！！食べ放題あり！
一般店,薫風　梅み月,水戸市見和1-311-7,https://goo.gl/maps/k7iRvcADeUN6nVHNA,飲食,常陸牛・寿司・鮮魚が楽しめる店
一般店,かわまた楽器店,水戸市泉町2-3-4,https://goo.gl/maps/SSP1dUFaiSfvqbXq9,小売,楽器・楽譜
一般店,大石クリーニング店,水戸市内原町1429-9,https://goo.gl/maps/DTkP1RDgER2EW4zq7,サービス,衣類等クリーニング・リフォーム・修理
一般店,松月堂,水戸市杉崎町823,https://goo.gl/maps/fuFWojkefhiuopp76,小売,和菓子・洋菓子
一般店,御菓子司　はやしや,水戸市南町3-5-17,https://goo.gl/maps/BRvhw5WzqCHpy9RF9,小売,和菓子
一般店,グルービー水戸店,水戸市米沢町388-6,https://goo.gl/maps/CbtzqLL5GGrh7wUy9,飲食,レストラン（ピラフ・パスタ・ピザ　その他）
一般店,吉見屋茶店,水戸市南町3-4-7,https://goo.gl/maps/kEBtafg7FYpWWEZE8,小売,日本茶・茶器類
一般店,中央オート,水戸市西原2-12-7,https://goo.gl/maps/ZbFsWSczNPeP1Zp97,小売,オートバイ・自転車
一般店,中華料理　四季香,水戸市白梅1-2-28,https://goo.gl/maps/yViUHSwYcsnucjDLA,飲食,中華料理
一般店,結いのはな,水戸市姫子1-793-4,https://goo.gl/maps/qHrNJ9tgnvX5QFdF6,小売,切花・花苗・雑貨
一般店,美容室ジュリエット,水戸市河和田町4382-28,https://goo.gl/maps/DaC4A926SKKuj3uPA,サービス,美容室
一般店,(有)リカーショップ　キナセ,水戸市千波町2770-29,https://goo.gl/maps/4NpSqQDht57XxNeX8,小売,酒類（日本酒・焼酎・ワイン・ウィスキー　他）・飲料水
一般店,八百徳本店,水戸市南町1-2-20,https://goo.gl/maps/dPKbb5AfUpS6SS6r5,小売,刺身・鮮魚・海産物
一般店,(株)カスミ　南町店,水戸市南町2-5,https://goo.gl/maps/tHFP2BEsYtNXU5536,小売,食料品
一般店,めぐみや,水戸市笠原町600-87,https://goo.gl/maps/RVBxCYHJAJgHJthf7,小売,手芸用品
一般店,食と農のギャラリー葵,水戸市南町3-3-40,https://goo.gl/maps/ShTorMkYo756F4eu9,小売,地元茨城の野菜等・６次産業の加工食品
一般店,ドラックストアマツモトキヨシ水戸双葉台店,水戸市中丸町608-3,https://goo.gl/maps/2BgxhFGXyHvBR8Nb8,小売,医薬品・化粧品・日用品・食品
一般店,よこた,水戸市桜川1-7-13　サンオリエント1Ｆ,https://goo.gl/maps/SkSPcQUgASN6hcNi9,飲食,季節料理・お酒
一般店,とう粋庵,水戸市千波町2755-1,https://goo.gl/maps/DXCJXarFop2Kg8Ws6,飲食,和食膳・モダン懐石コース・ワイン他
一般店,栗原商事(株),水戸市河和田町1155-5,https://goo.gl/maps/e5TtYqjTb8xA5kq47,小売,鶏肉・豚肉・常陸牛肉
一般店,(有)ユーハイム,水戸市内原1-174,https://goo.gl/maps/ncN2gLXNjXQPxGqZ8,その他,土地・建物・アパート・リフォーム工事
一般店,つるや薬局,水戸市鯉淵町2965,https://goo.gl/maps/SMfFsh8obV8B8RJg6,小売,雑貨・一般医薬品・日用品・衣料品
一般店,hair design A-Boo,水戸市見川2-50-16,https://goo.gl/maps/vpSdo8veBBZEMgYk8,サービス,美容室・ワックス・スプレー・ムース・オイル・クリーム　etc.
一般店,ロクタ自動車(株),水戸市有賀町2150-3,https://goo.gl/maps/hfUAWCms1dS1CynU6,サービス,自動車一般
一般店,セイブ食彩館内原店,水戸市内原町1171-3,https://goo.gl/maps/Z5PGKKz4fKou79Fu9,小売,食品、雑貨
一般店,深谷酒店,水戸市鯉淵町4326-2,https://goo.gl/maps/bkvzZyLT6txhonPE7,小売,酒・食料品
一般店,宮崎石油店,水戸市内原町1432,https://goo.gl/maps/Wmdpwjhp4LUTxLxT6,小売,ガソリン・軽油・灯油
一般店,(株)柴沼金物,水戸市内原1-225,https://goo.gl/maps/ZFBo2STnrrPuSS5H6,小売,家電・金物
一般店,おしゃれ工房,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,サービス,洋服リフォーム
一般店,ハロースミス,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,サービス,靴、バッグ修理、合鍵複製
一般店,アイラッシュＡ＆Ａ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,サービス,まつ毛エクステ
一般店,ニューラフィネ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,サービス,マッサージ
一般店,蕎麦処　まち庵,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,飲食,蕎麦
一般店,とんかつ和幸,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,飲食,とんかつ
一般店,北のしまだ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,飲食,和食
一般店,ミルスタ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,飲食,ミルクスタンド
一般店,スターバックスコーヒー,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,飲食,カフェ
一般店,エクセルシオールカフェ,水戸市宮町1-1-1　プラムストリート,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,飲食,カフェ
一般店,大香港厨房,水戸市宮町1-7-31　エクセルみなみ,https://goo.gl/maps/pCT9mnyaPjtbtUqW7,飲食,中華料理
一般店,常陸野ブルーイング,水戸市宮町1-7-31　エクセルみなみ,https://goo.gl/maps/pCT9mnyaPjtbtUqW7,飲食,ビール＆カフェ
一般店,サザコーヒー,水戸市宮町1-7-31　エクセルみなみ,https://goo.gl/maps/pCT9mnyaPjtbtUqW7,飲食,カフェ
一般店,貴韓房,水戸市宮町1-7-31　エクセルみなみ,https://goo.gl/maps/pCT9mnyaPjtbtUqW7,飲食,焼肉
一般店,ミスタードーナツ,水戸市宮町1-1-1　プラムストリート,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,飲食,ドーナツ
一般店,サーティワンアイスクリーム,水戸市宮町1-1-1　プラムストリート,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,飲食,アイスクリーム
一般店,ｺﾝﾀｸﾄのアイシティ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,コンタクト
一般店,ティーズシーズ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,バラエティ雑貨
一般店,フローリストサトー,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,生花
一般店,京樽,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,寿司
一般店,ハーモニカ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,婦人服
一般店,ニュークイック,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,精肉、ハム
一般店,Be-mart,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,グロッサリー
一般店,ＳＭ２×エヘカソポ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,婦人服
一般店,レトロガール,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,婦人服
一般店,神戸屋キッチン,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,ベーカリー＆カフェ
一般店,ジーナシス,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,婦人服
一般店,アモスタイル　バイ　トリンプ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,ランジェリー
一般店,ロペピクニック,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,婦人服
一般店,ジュピター,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,輸入食品
一般店,チュチュアンナ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,靴下、インナーウェア
一般店,オリヒカ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,紳士服
一般店,丸果,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,青果
一般店,ハウスオブローゼ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,化粧品
一般店,ハニーズ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,婦人服
一般店,日本一,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,焼鳥・惣菜
一般店,たごさく,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,おこわ
一般店,茶丸山園・文明堂,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,銘茶・カステラ
一般店,フロプレステージュ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,洋菓子・洋惣菜
一般店,プラザ,水戸市宮町1-1-1　エクセル,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,輸入雑貨、生活雑貨
一般店,アントステラ,水戸市宮町1-1-1　プラムストリート,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,洋菓子
一般店,イッツデモ,水戸市宮町1-1-1　プラムストリート,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,生活雑貨、婦人服
一般店,ハースブラウン,水戸市宮町1-7-31　エクセルみなみ,https://goo.gl/maps/pCT9mnyaPjtbtUqW7,小売,ベーカリー＆カフェ
一般店,銀座コージーコーナー,水戸市宮町1-7-31　エクセルみなみ,https://goo.gl/maps/pCT9mnyaPjtbtUqW7,小売,洋菓子
一般店,幸田商店,水戸市宮町1-7-31　エクセルみなみ,https://goo.gl/maps/pCT9mnyaPjtbtUqW7,小売,干しいも
一般店,銘茶　長澤園,水戸市宮町1-7-31　エクセルみなみ,https://goo.gl/maps/pCT9mnyaPjtbtUqW7,小売,お茶、海苔
一般店,水戸納豆,水戸市宮町1-7-31　エクセルみなみ,https://goo.gl/maps/pCT9mnyaPjtbtUqW7,小売,納豆
一般店,偕楽梅根本漬物,水戸市宮町1-7-31　エクセルみなみ,https://goo.gl/maps/pCT9mnyaPjtbtUqW7,小売,漬物
一般店,天狗納豆,水戸市宮町1-7-31　エクセルみなみ,https://goo.gl/maps/pCT9mnyaPjtbtUqW7,小売,納豆
一般店,亀印本舗,水戸市宮町1-7-31　エクセルみなみ,https://goo.gl/maps/pCT9mnyaPjtbtUqW7,小売,和菓子
一般店,あさ川,水戸市宮町1-7-31　エクセルみなみ,https://goo.gl/maps/pCT9mnyaPjtbtUqW7,小売,和菓子
一般店,グリーングルメ・神戸屋コロッケ,水戸市宮町1-1-1　プラムストリート,https://goo.gl/maps/iYoV2zS7DEMHHCyH6,小売,洋惣菜・コロッケ
一般店,パインリーフ（ファミリー中華）,水戸市島田町98-4,https://goo.gl/maps/8erRXeRuVxJqTXra8,飲食,中華料理、ラーメン、生バナナジュース他
一般店,高橋商事(株)　大洗インターSS,水戸市大串町952-4,https://goo.gl/maps/PRE9gWBKN69DJvhV7,小売,セルフガソリンスタンド、燃料
一般店,オートサービス　飯島,水戸市大串町337-1,https://goo.gl/maps/q7AD29Z6AuqqZeSM8,サービス,自動車整備
一般店,飛田自動車,水戸市栗崎町1563-5,https://goo.gl/maps/Vkx5XuYWEKECifNj6,サービス,車検、鈑金塗装、オイル交換、コーティング
一般店,蛇の目寿司,水戸市大串町2087,https://goo.gl/maps/Aj6UeQoHwKUzmG1k6,飲食,地魚料理、あんこう料理
一般店,グルービー　赤塚店,水戸市見和3-592-9,https://goo.gl/maps/MxECvr3qeWyXiQLJ9,飲食,レストラン（ピラフ・パスタ・ピザ・その他）
一般店,ホテル・ザ・ウエストヒルズ水戸　ガーデンキッチン　リチェッタ,水戸市大工町1-2-1,https://goo.gl/maps/j2BcaAdzjBPJRarQ7,飲食,イタリアンレストラン
一般店,レストランイイジマ,水戸市見和2-251-10,https://goo.gl/maps/o3o8NDsxpQwGLrgXA,飲食,常陸牛をテーマにする洋食
一般店,SO-ZAI,水戸市元吉田町273-6,https://goo.gl/maps/X1ajDAiisvmTTJ8i8,小売,お惣菜・ベーカリー・ピッツァ
一般店,肉のイイジマ,水戸市見川2-108-26,https://goo.gl/maps/9EqG28TwWwgbJh6JA,小売,精肉・肉加工品・お惣菜
一般店,Bio Harvest 水戸本店 エステサロン,水戸市城南1-8-15,https://goo.gl/maps/qxh1xAVNQz1wx3zA7,サービス,エステサロン
一般店,Bio Harvest 水戸本店 ダイニング,水戸市城南1-8-15,https://goo.gl/maps/yHSkU7MrNMtgdfQC6,飲食,健康レストラン
一般店,蕎麦居酒屋まち庵　水戸銀杏坂店,水戸市宮町2-4-34　M&Hビル１Ｆ,https://goo.gl/maps/7gPX2GbAqiN953Az7,飲食,蕎麦
一般店,割烹　まち鮨　水戸本店,水戸市中央1-5-6,https://goo.gl/maps/Rexi1Wmn4Gv9BqLS9,飲食,寿司
一般店,頑固おやじ,水戸市笠原町1497-1,https://goo.gl/maps/5d6KRvXXPJEFdGK26,小売,家具、インテリア用品
一般店,運平堂本店　梅の屋　光國,水戸市三の丸1-4-4,https://goo.gl/maps/kVKWf27YJ6n3FXMp6,小売,和菓子
一般店,あづま薬局,水戸市大工町3-11-30,https://goo.gl/maps/yzyM82etdybTJuso7,小売,医薬品・化粧品・日用雑貨
一般店,さかきや平須店,水戸市平須町1828-291,https://goo.gl/maps/xkaNBmaTMWyzd7cQ9,小売,トンボ学生服・婦人服
一般店,ハビットコーヒー,水戸市見川2-108-26　一周館ビル104,https://goo.gl/maps/Kas14TPj75HKqW2o6,小売,コーヒー豆等の販売
一般店,レディスショップ　カトレヤ,水戸市本町2-3-43,https://goo.gl/maps/q9gnp97qMuvZWCpF7,小売,婦人服
一般店,セイブ城東店,水戸市城東2-13-30,https://goo.gl/maps/xTvS1htNutiSwqfcA,小売,食品・雑貨
一般店,ドラッグストア　マツモトキヨシ　フレスポ赤塚店,水戸市河和田1-1,https://goo.gl/maps/xEVwSEyPshue2sKZ7,小売,医薬品・健康食品・化粧品
一般店,(株)田徳,水戸市元山町1-3-39,https://goo.gl/maps/TGMYz4NFrtjMR1iA8,小売,製菓原材料
一般店,サイクルワールドおおたか,水戸市石川4-4030-22,https://goo.gl/maps/wUpmmwqrg5auzxQz9,小売,自転車
一般店,(有)くらもち輪業,水戸市見和2-251-16,https://goo.gl/maps/kFen9fiPptPBXs1b9,小売,自転車・オートバイ
一般店,銘茶　おかの園,水戸市吉沢町121-17,https://goo.gl/maps/caNjQQ3YyJZs5da46,小売,日本茶・茶器・のり・他
一般店,文具のかねこ,水戸市堀町2058-4,https://goo.gl/maps/vXHDwo8CBfkFm8Gq8,小売,文房具
一般店,そば処　ともえ川,水戸市見川2-69-5,https://goo.gl/maps/ftD5GNfPRVEqPmGU9,飲食,そば・うどん店
一般店,フジモリサイクル（サイクルセンターフジモリ）,水戸市本町3-10-20,https://goo.gl/maps/jvgPiCzng5XZtttLA,小売,自転車・電動アシスト自転車・バイク販売・修理
一般店,(株)花辰,水戸市梅香1-2-59,https://goo.gl/maps/MRXK2huoEa3KQpmK9,小売,花束・アレンジメント・花鉢・プリザーブドフラワー・シャボンフラワー等
一般店,一司堂印店,水戸市南町2-6-16,https://goo.gl/maps/tiJu8H1GtUzS7qRc7,小売,実印・銀行印・認印・印刷・文具・シャチハタ
一般店,プレジデントホテル水戸,水戸市城南2-2-2,https://goo.gl/maps/xZAiehem6fvTvpFX7,サービス,宿泊及び中国料理（ランチ・ディナー）
一般店,セブン-イレブン水戸白梅4丁目店,水戸市白梅4-1-30,https://goo.gl/maps/mA5EcmJgCqrTL5RG7,小売,食品・雑貨
一般店,(株)楽市,水戸市河和田2-2232-27,https://goo.gl/maps/ChK1TNuE17dZVguy7,小売,活しじみ・冷凍しじみ
一般店,秀文堂,水戸市笠原町600-50,https://goo.gl/maps/rV5AQTEXqRPjprLr9,小売,"文具・事務用品・書道用品
"
一般店,だるま納豆,水戸市柳町1-7-8,https://goo.gl/maps/ErXrvpGebvfVpi82A,小売,納豆類
一般店,大林写真館,水戸市末広町3-5-4,https://goo.gl/maps/sjpNn4vVyLQeo25o6,サービス,証明写真、プロフィール写真、スタジオ記念写真
一般店,バーナヴァン・ピノ,水戸市宮町2－4－35　２F ,https://goo.gl/maps/Gk17FcdL5ZGkKMKT8,飲食,ワイン
一般店,ひたち電器,水戸市石川3-4134-28,https://goo.gl/maps/V2deXC7TzrZ5dY3g7,小売,家電製品の販売・修理
一般店,(株)小貫写真館　パセオヌエボ,水戸市千波町2482-1,https://goo.gl/maps/C1hpB4iACj4zhvYA7,サービス,写真撮影及びプリント代
一般店,ドラッグストアマツモトキヨシ水戸千波町店,水戸市千波町千波山2467,https://goo.gl/maps/8EAbhvSBnCwKueaN7,小売,医薬品、化粧品、日用品、食品
一般店,お菓子とおもちゃ　いしざき,水戸市本町3-3-1,https://goo.gl/maps/11ZhA6gX6miyaXmdA,小売,お菓子（駄菓子）・おもちゃ・ミニカー・カード（ポケモンカードなど）
一般店,鮨割烹かしわ,水戸市見川2-344-8,https://goo.gl/maps/wE9jqWCe69ugNSSA6,飲食,江戸前すし・和食料理
一般店,フレッシュグリーン,水戸市緑町2-2-21,https://goo.gl/maps/xxVpCRWZnfJwqs3k7,小売,洋菓子、パン、焼菓子
一般店,せんたく王国　千波店,水戸市千波町2474フードマーケットカスミ千波店内,https://goo.gl/maps/7v9ssU4QKR7brXkg8,サービス,クリーニング
一般店,せんたく王国　県庁前店,水戸市笠原町975-16 岩崎ビル1階,https://goo.gl/maps/vjWCUDNmdvXB9YoY9,サービス,クリーニング
一般店,せんたく王国　住吉店,水戸市元吉田町1037-4　ヨークベニマル元吉田店,https://goo.gl/maps/JRSuUstuq1o1KAZE9,サービス,クリーニング
一般店,せんたく王国　百合が丘店,水戸市百合が丘町8-3　ヨークベニマル百合が丘店,https://goo.gl/maps/y3pqnSBFbiYsnrxP8,サービス,クリーニング
一般店,せんたく王国　下市店,水戸市柳町2-11-8　イオンスタイル水戸下市店内,https://goo.gl/maps/CQGEjzaAUwGoUcVd6,サービス,クリーニング
一般店,せんたく王国　河和田店,水戸市河和田2-24-12,https://goo.gl/maps/stZzsymNSheegZoc8,サービス,クリーニング
一般店,シルキー本店,水戸市笠原町245-2,https://goo.gl/maps/5BvAGhjeknrBpGCbA,サービス,クリーニング
一般店,常陸牛きくすい,水戸市西原2-16-5,https://goo.gl/maps/TpnyL2r7ZELitquz8,飲食,ステーキ、すきやき、焼肉、弁当等
一般店,加寿美屋　パンと洋菓子のお店　,水戸市本町1-4-23,https://goo.gl/maps/qVF8t3ptRFhL1bhCA,小売,パン・洋菓子
一般店,割烹　魚政,水戸市大工町2-1-23,https://goo.gl/maps/RZdmPyvbSMmFdUf69,飲食,日本料理、あんこう・納豆料理等
一般店,白河そば店,水戸市見川3-720-1,https://goo.gl/maps/T7g6nkBunVG4W5Xw9,飲食,日本そば．天ざるそば．鴨南そば．
